17MAT41,Engineering Mathematics –IV,4,2017,EC
17EC42,Signals and Systems,4,2017,EC
17EC43,Control Systems,4,2017,EC
17EC44,Principles of Communication Systems,4,2017,EC
17EC45,Linear Integrated Circuits,4,2017,EC
17EC46,Microprocessor,4,2017,EC
17ECL47,Microprocessor Lab,4,2017,EC
17ECL48,Linear ICs and Communication Lab,4,2017,EC
17CPH49,"Constitution of India, Professional Ethics and Human Rights",4,2017,EC
17KL49,Kannada,4,2017,EC
17MATDIP41,Additional Mathematics –II,4,2017,EC
